county,municipality,article_39,article_40,article_42,article_43,article_44,art_44_524,article_45,article_46,city_hh,category,type,month,year,date,fiscal_year
Nash,Rocky Mount,340067.8,161349.84,159359.97,0,0.71,24181.17,0,0,148430.79,Per Capita,Municipality,july,2018,2018-07-01,2019
Nash,Sharpsburg,10516.12,4989.51,4927.98,0,0.02,747.77,0,0,4590.02,Per Capita,Municipality,july,2018,2018-07-01,2019
Nash,Spring Hope,11559.83,5484.72,5417.08,0,0.02,821.98,0,0,5045.56,Per Capita,Municipality,july,2018,2018-07-01,2019
Nash,Whitakers,2894.34,1373.26,1356.32,0,0.01,205.81,0,0,1263.3,Per Capita,Municipality,july,2018,2018-07-01,2019
New Hanover,New Hanover,2862605.57,1186174.85,1403387.79,0,-83.78,0,0,932930.7,-398701.4,Ad Valorem,County,july,2018,2018-07-01,2019
New Hanover,Carolina Beach,61196.26,25357.83,30001.36,0,-1.79,0,0,0,20744.1,Ad Valorem,Municipality,july,2018,2018-07-01,2019
New Hanover,Kure Beach,35472.15,14698.55,17390.16,0,-1.04,0,0,0,12024.24,Ad Valorem,Municipality,july,2018,2018-07-01,2019
New Hanover,Wilmington,1031597.21,427461.84,505738.87,0,-30.19,0,0,0,349687.5,Ad Valorem,Municipality,july,2018,2018-07-01,2019
New Hanover,Wrightsville Beach,47925.3,19858.76,23495.3,0,-1.4,0,0,0,16245.56,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Northampton,Northampton,92059.71,112476.35,55305.94,0,-11.16,57700.37,0,0,-38804.96,Per Capita,County,july,2018,2018-07-01,2019
Northampton,Conway,3666.79,4480,2202.87,0,-0.44,2298.24,0,0,5279.41,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Garysburg,4459.5,5448.51,2679.1,0,-0.54,2795.09,0,0,6420.74,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Gaston,4933.35,6027.45,2963.77,0,-0.6,3092.08,0,0,7102.98,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Jackson,2125.68,2597.11,1277.03,0,-0.26,1332.32,0,0,3060.54,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Lasker,531.42,649.28,319.26,0,-0.06,333.08,0,0,765.13,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Rich Square,4052.08,4950.73,2434.33,0,-0.49,2539.73,0,0,5834.13,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Seaboard,2643.82,3230.15,1588.3,0,-0.32,1657.07,0,0,3806.53,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Severn,1186.84,1450.05,713.01,0,-0.14,743.88,0,0,1708.8,Per Capita,Municipality,july,2018,2018-07-01,2019
Northampton,Woodland,3352.37,4095.85,2013.98,0,-0.41,2101.17,0,0,4826.7,Per Capita,Municipality,july,2018,2018-07-01,2019
Onslow,Onslow,1458299.05,1058864.82,764728.73,0,-32.28,65522.9,0,449167.79,-372261.71,Ad Valorem,County,july,2018,2018-07-01,2019
Onslow,Holly Ridge,19419.31,14100.28,10183.45,0,-0.43,872.53,0,0,14922.22,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Onslow,Jacksonville,365076.39,265080.44,191445.25,0,-8.08,16403.26,0,0,280532.69,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Onslow,North Topsail Beach,50301.5,36523.71,26378,0,-1.11,2260.1,0,0,38652.78,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Onslow,Richlands,9042.09,6565.43,4741.66,0,-0.2,406.27,0,0,6948.15,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Onslow,Surf City,16521.6,11996.26,8663.89,0,-0.37,742.33,0,0,12695.56,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Onslow,Swansboro,24088.73,17490.73,12632.08,0,-0.53,1082.33,0,0,18510.31,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Orange,Orange,1063996.61,703427.14,532360.02,744459.08,-20.95,16258.16,0,379570.81,-446873.81,Per Capita,County,july,2018,2018-07-01,2019
Orange,Carrboro,155105.27,102542.86,77605.37,0,-3.05,2370.05,0,0,106671.39,Per Capita,Municipality,july,2018,2018-07-01,2019
Orange,Chapel Hill,428248.57,283122.76,214269.87,0,-8.43,6543.76,0,0,294521.73,Per Capita,Municipality,july,2018,2018-07-01,2019
Orange,Durham,234.17,154.81,117.16,0,0,3.58,0,0,161.05,Per Capita,Municipality,july,2018,2018-07-01,2019
Orange,Hillsborough,50762.54,33560.03,25398.53,0,-1,775.67,0,0,34911.21,Per Capita,Municipality,july,2018,2018-07-01,2019
Orange,Mebane,15425.17,10197.85,7717.83,0,-0.3,235.7,0,0,10608.43,Per Capita,Municipality,july,2018,2018-07-01,2019
Pamlico,Pamlico,92937.41,85326.19,46066.39,0,-0.03,29328.09,0,0,-8098.8,Ad Valorem,County,july,2018,2018-07-01,2019
Pamlico,Alliance,230.6,211.72,114.3,0,0,72.77,0,0,244.18,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Arapahoe,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Bayboro,785.48,721.16,389.34,0,0,247.88,0,0,831.74,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Grantsboro,250.01,229.53,123.92,0,0,78.9,0,0,264.73,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Mesic,285.58,262.19,141.55,0,0,90.12,0,0,302.39,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Minnesott Beach,1155.61,1060.97,572.8,0,0,364.67,0,0,1223.65,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Oriental,4263.7,3914.53,2113.4,0,0,1345.49,0,0,4514.74,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Stonewall,260.82,239.45,129.28,0,0,82.3,0,0,276.17,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pamlico,Vandemere,416.68,382.55,206.54,0,0,131.49,0,0,441.2,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pasquotank,Pasquotank,433054.13,212625.04,208193.22,0,-10.67,1197.6,0,0,-63918.89,Ad Valorem,County,july,2018,2018-07-01,2019
Pasquotank,Elizabeth City,140835.55,69148.78,67707.49,0,-3.47,389.48,0,0,63918.89,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pender,Pender,598198.96,366692.99,310890.41,0,-44.21,119437,0,0,-44721.61,Per Capita,County,july,2018,2018-07-01,2019
Pender,Atkinson,3380.39,2072.16,1756.83,0,-0.25,674.93,0,0,2057.29,Per Capita,Municipality,july,2018,2018-07-01,2019
Pender,Burgaw,41268.98,25297.68,21447.93,0,-3.05,8239.8,0,0,25116.11,Per Capita,Municipality,july,2018,2018-07-01,2019
Pender,Saint Helena,4295.92,2633.38,2232.64,0,-0.32,857.73,0,0,2614.48,Per Capita,Municipality,july,2018,2018-07-01,2019
Pender,Surf City,18199.8,11156.39,9458.64,0,-1.34,3633.79,0,0,11076.31,Per Capita,Municipality,july,2018,2018-07-01,2019
Pender,Topsail Beach,4124.88,2528.53,2143.74,0,-0.3,823.58,0,0,2510.39,Per Capita,Municipality,july,2018,2018-07-01,2019
Pender,Wallace,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,july,2018,2018-07-01,2019
Pender,Watha,2213.35,1356.77,1150.3,0,-0.16,441.92,0,0,1347.03,Per Capita,Municipality,july,2018,2018-07-01,2019
Perquimans,Perquimans,60446.66,83717.49,33271.89,0,0.01,33036.28,0,0,-20658.57,Per Capita,County,july,2018,2018-07-01,2019
Perquimans,Hertford,9449.66,13087.62,5201.42,0,0,5164.58,0,0,16066.1,Per Capita,Municipality,july,2018,2018-07-01,2019
Perquimans,Winfall,2701.18,3741.09,1486.83,0,0,1476.29,0,0,4592.47,Per Capita,Municipality,july,2018,2018-07-01,2019
Person,Person,352005.16,241053.14,173645.84,0,0,50938.98,0,0,-39014.21,Ad Valorem,County,july,2018,2018-07-01,2019
Person,Roxboro,53784.5,36831.63,26532.16,0,0,7783.2,0,0,39014.21,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Pitt,Pitt,1280181.63,803004.7,644708.6,0,-11.34,7745.13,0,474421.2,-521717.26,Per Capita,County,july,2018,2018-07-01,2019
Pitt,Ayden,36363.46,22809.29,18312.9,0,-0.32,220,0,0,23180.01,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Bethel,11354.49,7122.2,5718.2,0,-0.1,68.69,0,0,7237.96,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Falkland,698.74,438.29,351.89,0,-0.01,4.23,0,0,445.41,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Farmville,33990.66,21320.94,17117.95,0,-0.3,205.64,0,0,21667.47,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Fountain,3107.93,1949.47,1565.17,0,-0.03,18.8,0,0,1981.15,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Greenville,640429.27,401714.66,322524.75,0,-5.68,3874.6,0,0,408243.77,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Grifton,17956.1,11263.12,9042.82,0,-0.16,108.63,0,0,11446.18,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Grimesland,3246.22,2036.22,1634.82,0,-0.03,19.64,0,0,2069.32,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Simpson,3107.93,1949.47,1565.17,0,-0.03,18.8,0,0,1981.15,Per Capita,Municipality,july,2018,2018-07-01,2019
Pitt,Winterville,68185.13,42769.7,34338.52,0,-0.6,412.52,0,0,43464.84,Per Capita,Municipality,july,2018,2018-07-01,2019
Polk,Polk,155571.47,126284.88,79517.99,0,0,50413.43,0,0,-23030.52,Per Capita,County,july,2018,2018-07-01,2019
Polk,Columbus,7316.22,5938.94,3739.58,0,0,2370.85,0,0,6571.61,Per Capita,Municipality,july,2018,2018-07-01,2019
Polk,Saluda,5304.07,4305.58,2711.1,0,0,1718.8,0,0,4764.24,Per Capita,Municipality,july,2018,2018-07-01,2019
Polk,Tryon,13019.77,10568.78,6654.86,0,0,4219.1,0,0,11694.67,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Randolph,906253.75,719705.46,452991.06,0,-23.14,245052.91,0,268871.64,-304836.71,Per Capita,County,july,2018,2018-07-01,2019
Randolph,Archdale,73995.6,58763.94,36986.71,0,-1.89,20008.56,0,0,65031.98,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Asheboro,163535.69,129872.61,81743.34,0,-4.17,44220.39,0,0,143725.44,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Franklinville,7542.08,5989.58,3769.91,0,-0.19,2039.39,0,0,6628.46,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,High Point,63.07,50.08,31.52,0,0,17.05,0,0,55.42,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Liberty,16805.71,13346.33,8400.34,0,-0.43,4544.3,0,0,14769.92,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Ramseur,10644.67,8453.51,5320.74,0,-0.27,2878.34,0,0,9355.2,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Randleman,26416.19,20978.54,13204.14,0,-0.67,7142.99,0,0,23216.21,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Seagrove,1437.79,1141.83,718.68,0,-0.04,388.78,0,0,1263.61,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Staley,2560.27,2033.25,1279.76,0,-0.07,692.3,0,0,2250.12,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Thomasville,1992.72,1582.53,996.06,0,-0.05,538.84,0,0,1751.34,Per Capita,Municipality,july,2018,2018-07-01,2019
Randolph,Trinity,41859.79,33243.14,20923.62,0,-1.07,11318.97,0,0,36789.01,Per Capita,Municipality,july,2018,2018-07-01,2019
Richmond,Richmond,314277.4,244307.84,154997.13,0,-7.54,30573.47,0,0,-108318.59,Per Capita,County,july,2018,2018-07-01,2019
Richmond,Dobbins Heights,5801.03,4509.51,2860.99,0,-0.14,564.33,0,0,4978.72,Per Capita,Municipality,july,2018,2018-07-01,2019
Richmond,Ellerbe,7109.59,5526.74,3506.35,0,-0.17,691.63,0,0,6101.78,Per Capita,Municipality,july,2018,2018-07-01,2019
Richmond,Hamlet,44022.07,34221.16,21711.06,0,-1.05,4282.54,0,0,37781.78,Per Capita,Municipality,july,2018,2018-07-01,2019
Richmond,Hoffman,3939.67,3062.55,1942.99,0,-0.09,383.26,0,0,3381.21,Per Capita,Municipality,july,2018,2018-07-01,2019
Richmond,Norman,965.67,750.68,476.26,0,-0.02,93.94,0,0,828.79,Per Capita,Municipality,july,2018,2018-07-01,2019
Richmond,Rockingham,64371.17,50039.81,31746.94,0,-1.54,6262.14,0,0,55246.31,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Robeson,878373.77,752079.79,446446.48,0,207.05,185534.21,0,243194.39,-239614.58,Per Capita,County,july,2018,2018-07-01,2019
Robeson,Fairmont,17367.91,14870.72,8827.5,0,4.09,3668.53,0,0,16734.35,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Lumber Bridge,609.17,521.58,309.62,0,0.14,128.67,0,0,586.95,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Lumberton,142128.15,121692.73,72238.74,0,33.5,30020.97,0,0,136943.58,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Marietta,1158.75,992.14,588.95,0,0.27,244.76,0,0,1116.47,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Maxton,14322.07,12262.81,7279.4,0,3.38,3025.17,0,0,13799.62,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Mcdonald,721.73,617.96,366.83,0,0.17,152.45,0,0,695.41,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Orrum,609.17,521.58,309.62,0,0.14,128.67,0,0,586.95,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Parkton,2873.69,2460.5,1460.59,0,0.68,606.99,0,0,2768.86,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Pembroke,20983.18,17966.19,10665.02,0,4.95,4432.17,0,0,20217.76,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Proctorville,754.84,646.3,383.65,0,0.18,159.44,0,0,727.3,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Raynham,622.41,532.92,316.35,0,0.15,131.47,0,0,599.71,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Red Springs,22665.02,19406.2,11519.83,0,5.34,4787.41,0,0,21838.24,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Rennert,2569.1,2199.71,1305.78,0,0.61,542.66,0,0,2475.39,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,Rowland,6674.36,5714.71,3392.34,0,1.57,1409.79,0,0,6430.89,Per Capita,Municipality,july,2018,2018-07-01,2019
Robeson,St Pauls,14626.65,12523.6,7434.21,0,3.45,3089.51,0,0,14093.1,Per Capita,Municipality,july,2018,2018-07-01,2019
Rockingham,Rockingham,594063.21,459080.85,283462.85,0,-66.08,122335.83,0,0,-211556.01,Per Capita,County,july,2018,2018-07-01,2019
Rockingham,Eden,98854.31,76392.73,47169.25,0,-11,20357.13,0,0,85017.17,Per Capita,Municipality,july,2018,2018-07-01,2019
Rockingham,Madison,14242.11,11006.03,6795.75,0,-1.58,2932.89,0,0,12248.57,Per Capita,Municipality,july,2018,2018-07-01,2019
Rockingham,Mayodan,15690.24,12125.12,7486.75,0,-1.75,3231.1,0,0,13493.99,Per Capita,Municipality,july,2018,2018-07-01,2019
Rockingham,Reidsville,91568.39,70762.33,43692.72,0,-10.19,18856.74,0,0,78751.1,Per Capita,Municipality,july,2018,2018-07-01,2019
Rockingham,Stoneville,7835.42,6055.07,3738.75,0,-0.87,1613.55,0,0,6738.65,Per Capita,Municipality,july,2018,2018-07-01,2019
Rockingham,Wentworth,17797.78,13753.79,8492.38,0,-1.98,3665.11,0,0,15306.53,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Rowan,982945.65,625651.73,483360.64,0,-135.89,213444.55,0,313073.36,-290526.6,Per Capita,County,july,2018,2018-07-01,2019
Rowan,China Grove,29599.24,18840.11,14555.33,0,-4.09,6427.41,0,0,19443.86,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Cleveland,6177.84,3932.24,3037.93,0,-0.85,1341.5,0,0,4058.25,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,East Spencer,10598.54,6746.05,5211.8,0,-1.47,2301.45,0,0,6962.24,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Faith,5773.42,3674.82,2839.06,0,-0.8,1253.69,0,0,3792.58,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Granite Quarry,21517.84,13696.25,10581.33,0,-2.97,4672.55,0,0,14135.16,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Kannapolis,68444.31,43565.28,33657.29,0,-9.46,14862.54,0,0,44961.36,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Landis,21950.15,13971.42,10793.92,0,-3.03,4766.43,0,0,14419.14,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Rockwell,15068.07,9590.92,7409.67,0,-2.08,3272,0,0,9898.28,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Salisbury,240273.28,152935.61,118153.68,0,-33.21,52174.83,0,0,157836.55,Per Capita,Municipality,july,2018,2018-07-01,2019
Rowan,Spencer,22863.58,14552.83,11243.1,0,-3.16,4964.78,0,0,15019.18,Per Capita,Municipality,july,2018,2018-07-01,2019
Rutherford,Rutherford,558968.98,377050.49,273334.57,0,15.97,105088.57,0,0,-91990.04,Ad Valorem,County,july,2018,2018-07-01,2019
Rutherford,Bostic,588.23,396.79,287.65,0,0.02,110.59,0,0,419.36,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Chimney Rock Village,1093.33,737.5,534.63,0,0.03,205.55,0,0,779.46,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Ellenboro,780.11,526.22,381.47,0,0.02,146.66,0,0,556.14,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Forest City,50467.84,34042.9,24678.67,0,1.44,9488.17,0,0,35979.22,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Lake Lure,31676.85,21367.5,15489.9,0,0.9,5955.38,0,0,22582.85,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Ruth,1125.8,759.4,550.51,0,0.03,211.66,0,0,802.6,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Rutherfordton,25334.14,17089.06,12388.35,0,0.72,4762.93,0,0,18061.07,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Rutherford,Spindale,17967.58,12119.96,8786.1,0,0.51,3377.98,0,0,12809.34,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Sampson,Sampson,443831.28,358361.49,222341.69,0,-2.29,140057.03,0,113179.44,-75601.94,Per Capita,County,july,2018,2018-07-01,2019
Sampson,Autryville,1390.93,1123.07,696.8,0,-0.01,438.93,0,0,1248.11,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Clinton,59816.81,48297.74,29965.83,0,-0.31,18876.01,0,0,53675.26,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Faison*,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Falcon,0,0,0,0,0,0,0,0,0,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Garland,4438.39,3583.67,2223.45,0,-0.02,1400.59,0,0,3982.68,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Harrells,1251.13,1010.2,626.77,0,-0.01,394.81,0,0,1122.68,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Newton Grove,3977.07,3211.19,1992.35,0,-0.02,1255.02,0,0,3568.73,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Roseboro,8205.76,6625.56,4110.76,0,-0.04,2589.44,0,0,7363.26,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Salemburg,3012.51,2432.38,1509.14,0,-0.02,950.64,0,0,2703.2,Per Capita,Municipality,july,2018,2018-07-01,2019
Sampson,Turkey,2159.78,1743.87,1081.96,0,-0.01,681.55,0,0,1938.02,Per Capita,Municipality,july,2018,2018-07-01,2019
Scotland,Scotland,308933.29,209865.15,146403.46,0,0.01,56343.67,0,0,-37982.91,Ad Valorem,County,july,2018,2018-07-01,2019
Scotland,East Laurinburg,217.15,147.52,102.91,0,0,39.61,0,0,158.01,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Scotland,Gibson,1492.11,1013.62,707.11,0,0,272.13,0,0,1085.72,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Scotland,Laurinburg,46245.2,31415.37,21915.59,0,0,8434.26,0,0,33649.62,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Scotland,Maxton,1686.52,1145.69,799.24,0,0,307.59,0,0,1227.18,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Scotland,Wagram,2559.49,1738.72,1212.95,0,0,466.8,0,0,1862.38,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Stanly,Stanly,479705.71,288532.16,229956.61,0,-0.02,55686.61,0,0,-141764.15,Per Capita,County,july,2018,2018-07-01,2019
Stanly,Albemarle,125234.18,75325.53,60033.54,0,-0.01,14537.8,0,0,76780.77,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Badin,15373.64,9246.9,7369.67,0,0,1784.65,0,0,9425.54,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Locust,23390.62,14068.93,11212.77,0,0,2715.3,0,0,14340.73,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Misenheimer,5235.9,3149.28,2509.94,0,0,607.81,0,0,3210.11,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,New London,4816.4,2896.95,2308.84,0,0,559.11,0,0,2952.93,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Norwood,18628.59,11204.68,8929.99,0,0,2162.5,0,0,11421.14,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Oakboro,15482.4,9312.31,7421.8,0,0,1797.27,0,0,9492.22,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Red Cross,5911.74,3555.78,2833.91,0,0,686.26,0,0,3624.48,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Richfield,4956.23,2981.06,2375.87,0,0,575.34,0,0,3038.66,Per Capita,Municipality,july,2018,2018-07-01,2019
Stanly,Stanfield,12196.37,7335.84,5846.58,0,0,1415.81,0,0,7477.57,Per Capita,Municipality,july,2018,2018-07-01,2019
Stokes,Stokes,262968.57,300300.56,141767.57,0,0.01,143581.78,0,0,-35633.82,Ad Valorem,County,july,2018,2018-07-01,2019
Stokes,Danbury,370.7,423.32,199.84,0,0,202.4,0,0,503.18,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Stokes,King,21506.44,24559.57,11594.22,0,0,11742.59,0,0,29193.17,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Stokes,Tobaccoville,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Stokes,Walnut Cove,4374.09,4995.06,2358.1,0,0,2388.27,0,0,5937.47,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Surry,Surry,831943.16,432047.28,390385.09,0,-8.6,0,0,220674.47,-99212.05,Per Capita,County,july,2018,2018-07-01,2019
Surry,Dobson,18182.31,9442.49,8531.95,0,-0.19,0,0,0,9100.34,Per Capita,Municipality,july,2018,2018-07-01,2019
Surry,Elkin,45044.6,23392.7,21136.94,0,-0.47,0,0,0,22545.07,Per Capita,Municipality,july,2018,2018-07-01,2019
Surry,Mount Airy,117853.76,61204.18,55302.27,0,-1.22,0,0,0,58986.47,Per Capita,Municipality,july,2018,2018-07-01,2019
Surry,Pilot Mountain,17142.99,8902.75,8044.26,0,-0.18,0,0,0,8580.17,Per Capita,Municipality,july,2018,2018-07-01,2019
Swain,Swain,150769.29,96083.92,74897.98,0,0,23025.97,0,0,-10159.69,Per Capita,County,july,2018,2018-07-01,2019
Swain,Bryson City,15501.26,9878.82,7700.6,0,0,2367.4,0,0,10159.69,Per Capita,Municipality,july,2018,2018-07-01,2019
Transylvania,Transylvania,410141.69,227829.07,202024.2,0,-21.97,11012.55,0,0,-33884.83,Ad Valorem,County,july,2018,2018-07-01,2019
Transylvania,Brevard,61577.75,34205.74,30331.45,0,-3.3,1653.4,0,0,33266.45,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Transylvania,Rosman,1144.63,635.84,563.82,0,-0.06,30.73,0,0,618.38,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Tyrrell,Tyrrell,26914.64,26105.43,14235.56,0,0,10849.47,0,0,-2916.85,Ad Valorem,County,july,2018,2018-07-01,2019
Tyrrell,Columbia,2613.88,2535.28,1382.51,0,0,1053.67,0,0,2916.85,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Union,1817488.77,1306173.96,965919.28,0,-23.31,285028.36,0,0,-289289.96,Ad Valorem,County,july,2018,2018-07-01,2019
Union,Fairview,761.09,546.97,404.48,0,-0.01,119.36,0,0,573.94,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Hemby Bridge,0,0,0,0,0,0,0,0,0,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Indian Trail,63964.75,45969.52,33994.59,0,-0.82,10031.3,0,0,48235,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Lake Park,5670.75,4075.4,3013.77,0,-0.07,889.32,0,0,4276.25,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Marshville,8434.35,6061.51,4482.5,0,-0.11,1322.72,0,0,6360.25,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Marvin,5233.47,3761.14,2781.37,0,-0.07,820.74,0,0,3946.5,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Mineral Springs,651.08,467.92,346.03,0,-0.01,102.11,0,0,490.98,Ad Valorem,Municipality,july,2018,2018-07-01,2019
Union,Mint Hill,40.61,29.19,21.58,0,0,6.37,0,0,30.62,Ad Valorem,Municipality,july,2018,2018-07-01,2019
